ID,zeleznice_delka,vrstevnice_pocet,vodni_plohy_rozloha,dibA02_delka,relief_rozloha,zastavba_rozloha
4234,4208.55,161.0,174430.99,13532.89,26967.76,521821.16
4235,12181.89,109.0,266215.57,17993.16,44154.27,2276819.52
4236,3678.68,77.0,180124.15,9444.31,0.0,3406633.2
4237,2094.02,137.0,49318.17,10356.43,19819.57,1036306.24
4238,637.85,113.0,148523.91,15599.19,70656.04,909185.67
4239,6332.1,154.0,70696.6,15545.18,30011.65,1331537.78
4240,5883.84,140.0,1177362.75,18590.27,1295563.34,2738727.58
4241,4974.26,205.0,6652.68,19832.17,1247.99,1079603.05
4242,9134.14,216.0,26853.77,19641.27,2241.69,1397733.55
4243,4576.57,213.0,69045.99,13610.39,64946.6,1190842.63
4244,2501.49,214.0,59535.29,10449.73,270.66,1147089.35
4245,2199.05,288.0,51928.66,19288.26,2.0,172410.51
4246,2727.2,177.0,27570.44,18231.94,836.13,351531.45
4247,4881.48,218.0,13011.9,18914.52,0.0,187415.24
4248,1392.52,103.0,17383.45,14843.3,1.0,610849.46
4249,7395.67,197.0,373268.27,19518.12,6215.33,1645611.23
4250,1663.52,296.0,95768.93,12329.51,31142.68,769605.52
4251,3696.19,238.0,68847.84,17878.2,26146.54,935988.02
4252,7185.63,212.0,129311.54,9708.01,31699.4,1210144.89
4253,2659.65,218.0,173234.92,13933.52,7.99,1131885.29
4254,3934.86,208.0,42239.62,8343.55,2702.54,919121.21
4255,8036.1,187.0,176577.4,24356.78,3492.68,1028928.83
4256,6189.27,190.0,142285.01,20310.02,9781.71,1586335.85
4257,2368.32,353.0,4606.11,12501.07,37878.17,2519313.16
4258,12200.1,183.0,80241.9,28511.22,91113.69,4520233.32
4259,11078.71,374.0,43867.65,24056.64,32968.43,2498929.82
4260,6586.46,233.0,349405.03,22202.18,38272.48,5982229.46
4261,7506.13,323.0,18376.62,13703.27,149088.36,1957283.83
4262,9382.35,244.0,106004.45,4534.19,74245.34,2275495.86
4263,99.17,297.0,123728.38,8952.08,100514.26,369356.24
4264,4198.34,177.0,32984.75,22720.8,1401889.84,1261041.17
4265,6126.73,340.0,21950.98,9097.75,2031438.97,1746089.46
4266,5790.18,263.0,159538.01,9245.05,203728.85,3274494.75
4267,46706.19,380.0,636367.3,11560.77,74614.25,5690621.35
4268,1888.65,365.0,43055.7,7440.9,1.0,997201.41
4269,4736.69,234.0,44218.33,19217.54,0.0,1076031.42
4270,7805.59,208.0,23968.7,10244.35,28321.22,1608370.02
4271,4063.44,316.0,5020.04,7241.13,57810.52,877958.74
4272,7634.13,159.0,29941.15,13146.51,115718.36,2860404.95
4273,3459.95,269.0,43657.64,9525.06,90971.47,1626143.22
4274,5720.9,205.0,139984.11,20568.83,105630.3,673535.01
4275,7127.25,202.0,202593.67,18889.37,22876.98,329507.6
4276,4774.96,161.0,145451.71,7672.11,33226.07,1189355.36
4277,3448.64,249.0,20300.79,9143.43,134448.84,327914.77
4278,4625.1,289.0,10396.16,19209.72,5531.48,416319.76
4279,5397.29,223.0,14724.84,19957.18,20157.53,471378.61
4280,9951.69,160.0,39920.53,17034.03,3877.26,4379848.64
4281,13394.85,207.0,154029.56,13828.57,0.0,8793076.36
4282,4678.63,481.0,108879.43,16617.5,471791.7,700127.7
4283,2533.85,387.0,51559.28,9623.36,14724.98,1069073.79
4284,13020.19,235.0,613554.05,10101.32,1513886.45,741526.7
4285,2368.54,189.0,206687.14,15045.34,305350.37,748469.51
4286,5202.98,303.0,54217.65,9078.59,211325.49,1974373.54
4287,11226.49,292.0,61681.24,11803.34,435546.38,1682788.04
4288,5404.16,319.0,8757.61,20802.04,321388.33,383705.32
4289,1202.85,268.0,10820.87,15266.59,145955.36,528858.29
4290,5235.04,249.0,9051.7,15674.08,141899.67,458785.03
4291,2200.95,204.0,1306.1,8084.45,162013.44,926480.86
4292,2135.92,297.0,24078.77,16199.81,13901.0,254763.66
4293,6858.4,215.0,104266.64,14860.26,1505.38,1902830.14
4294,6638.53,186.0,64904.02,19674.84,0.0,2103175.99
4295,572.42,271.0,13853.74,23729.84,961387.8,2308554.74
4296,320.13,369.0,254515.01,22915.39,118806.35,223462.97
4297,10548.35,302.0,49349.18,20120.72,375620.45,24004.73
4298,2659.16,196.0,87753.88,18889.49,24694.21,1585639.23
4299,5924.35,256.0,51937.64,33325.84,1804340.22,738697.6
4300,8354.87,201.0,378020.24,15672.83,37395.97,982527.12
4301,5046.71,138.0,220097.97,16265.49,14034.57,1224982.87
4302,710.48,183.0,6644.44,24260.03,11414694.15,98894.87
4303,5607.19,296.0,125123.33,27262.65,6000142.57,295380.99
4304,4433.07,214.0,69649.18,27545.14,4059585.26,1843408.56
4305,6590.68,173.0,148625.81,20719.55,4235.88,1831820.71
4306,10186.63,122.0,128342.55,11797.49,13760.24,2400870.06
4307,4075.36,143.0,73468.97,13236.05,7807.29,1805708.22
4308,4285.6,141.0,45628.47,20024.99,4755.15,2910889.68
4309,5158.84,195.0,10120.81,18639.04,262137.83,363206.64
4310,8646.49,96.0,72265.53,25077.31,4612.95,1292084.0
4311,704.76,83.0,50438.97,14226.7,3671.36,502911.23
4312,4541.2,108.0,18780.52,19905.13,0.0,754351.97
4313,9558.6,52.0,11735.23,22450.23,15463.34,286296.53
4314,2711.2,218.0,74024.81,17523.02,1.0,1508396.9
4315,1082.11,154.0,63961.39,17360.29,3911.19,281493.82
4316,4943.84,156.0,87534.4,16948.03,2.0,229819.54
4317,3030.59,306.0,108885.28,9932.04,113737.44,464244.29
4318,3747.79,198.0,142857.29,16233.27,27378.37,719287.37
4319,6057.38,243.0,379684.22,13948.26,381442.9,219506.52
4320,1631.06,153.0,229634.29,14019.18,35987.44,308012.35
4321,3473.72,254.0,253255.57,10124.43,31231.8,147561.33
4322,4966.66,115.0,114903.5,15473.11,0.0,274325.38
4323,4845.12,116.0,120501.58,15466.65,1.0,460701.76
4324,4634.28,92.0,5982794.62,5876.94,1.0,641480.04
4325,4847.84,150.0,4048638.01,7272.98,6082.87,740421.61
4326,2456.78,215.0,304841.97,12467.76,9110.75,405122.45
4327,3340.13,196.0,18181.78,10840.49,16604.06,205931.01
4328,1161.54,170.0,206345.04,19120.32,4941.36,1510086.52
4329,4663.64,20.0,3233.3,1943.94,6048.46,202696.25
4330,4599.27,7.0,288115.99,2496.11,0.0,831388.15
4331,5307.14,117.0,749316.4,21839.65,4704.23,425932.11
4332,4611.84,155.0,2959313.48,11094.5,15759.64,347237.34
4333,533.44,130.0,237492.41,8816.97,37624.2,498645.44
4334,5528.94,112.0,1941234.45,18588.81,6238.28,393450.59
4335,6882.89,171.0,88447.93,14349.94,52600.13,280078.65
4336,5353.4,178.0,76891.79,13644.89,58003.37,159093.68
4337,5789.62,243.0,15465.28,14236.18,9237.48,573580.85
4338,2892.63,248.0,236899.42,9762.12,36755.96,1047204.4
4339,1153.7,83.0,32136.99,13113.67,0.0,494184.73
4340,5334.9,157.0,237588.34,15126.28,744.09,649869.84
4341,4032.34,20.0,107071.11,9390.44,0.0,583796.37
4342,3401.61,65.0,2693414.42,2066.91,0.0,510685.88
4343,6335.46,18.0,1250004.13,1349.75,0.0,584995.8
4344,9635.6,9.0,609723.88,2623.17,0.0,3090078.0
4345,10215.84,17.0,104440.74,274.34,23857.62,801674.42
4346,2232.5,30.0,98392.21,2417.67,0.0,1275094.01
4347,4408.51,167.0,1339183.69,21448.35,109863.99,39780.2
4348,1144.92,219.0,90036.55,6793.28,7487.73,3380095.9
4349,5983.08,293.0,79573.87,23888.8,0.0,827899.86
4350,6439.96,253.0,311254.64,15024.26,30695.61,3029698.77
4351,5578.83,50.0,219933.12,10097.23,2243.79,473934.85
4352,1575.6,45.0,1499315.9,13065.81,0.0,99577.16
4353,5150.0,35.0,1452895.16,21216.0,0.0,325150.97
4354,890.23,19.0,129183.92,41613.46,0.0,216549.61
4355,4278.13,21.0,659283.06,15939.96,7313.19,463584.62
4356,4998.09,61.0,74045.38,0.0,7367.9,1867597.01
4357,1601.39,50.0,341136.3,6355.05,10824.22,1612493.37
4358,4091.47,38.0,46904.8,0.0,0.0,175075.88
4359,4397.56,23.0,198369.97,2183.74,37717.68,787788.71
4360,4075.43,32.0,38833.51,2584.01,10411.18,377794.78
4361,11997.8,58.0,304840.12,4469.3,154316.01,2315410.1
4362,5365.53,95.0,59588.4,4043.11,0.0,815580.95
4363,454.04,21.0,926189.42,2416.8,0.0,1734411.51
4364,4983.84,21.0,219640.86,1202.63,0.0,777798.01
4365,2008.95,19.0,27346.33,1624.68,0.0,1361398.08
4366,5583.71,16.0,449798.01,9668.19,0.0,1536099.28
4367,6379.33,121.0,155475.12,17885.29,41521.28,99473.4
4368,5823.67,168.0,1440316.33,16042.63,1720178.12,2020.7
4369,1890.32,134.0,501324.3,16707.27,647278.01,69256.58
4370,152.04,172.0,981.92,9826.29,7076.55,463624.0
4371,4556.91,207.0,341427.2,11939.43,78556.32,737853.52
4372,6100.18,55.0,154697.88,14962.17,0.0,746849.05
4373,2461.79,30.0,1828306.51,18633.03,14296.67,286603.21
4374,3535.46,34.0,590609.0,9235.02,0.0,119744.09
4375,2213.41,23.0,417762.28,22034.45,40390.55,1463136.73
4376,2258.55,13.0,208839.84,16648.61,2.0,341414.32
4377,4063.82,201.0,456417.24,11043.72,192369.95,1426652.43
4378,11604.01,67.0,223146.97,9677.38,32140.26,7978636.25
4379,4462.0,70.0,116353.77,1303.06,81518.85,1604163.1
4380,3815.06,14.0,2077.28,0.0,0.0,759159.9
4381,4286.59,38.0,23214.43,2083.1,0.0,580145.53
4382,4350.99,17.0,367648.73,841.13,0.0,1378341.34
4383,1433.81,38.0,17974.2,2438.03,7113.92,1898522.09
4384,1394.66,33.0,425805.52,2011.64,0.0,1309212.5
4385,2827.07,138.0,500329.57,15497.95,404380.14,142444.1
4386,11090.44,93.0,703360.43,21371.09,164540.71,767487.65
4387,1076.48,109.0,39362.71,13147.16,487546.71,16819.33
4388,99.7,115.0,542265.52,36446.6,45352.47,27866.79
4389,5046.22,122.0,348795.44,17995.41,10148.27,1621867.49
4390,1879.93,203.0,401121.42,9730.79,230515.81,349768.75
4391,3435.62,86.0,437919.48,13565.05,45269.8,925812.6
4392,2401.99,141.0,284438.89,8963.44,2669.31,928082.72
4393,3738.06,48.0,56375.63,17093.19,0.0,625541.19
4394,12571.53,72.0,535128.33,14928.0,0.0,1353295.38
4395,3290.17,22.0,389146.47,5862.83,1427.89,507627.86
4396,6125.86,30.0,513944.22,14567.92,9300.84,1594835.41
4397,7207.88,36.0,35692.68,19468.66,9150.92,814810.45
4398,440.68,49.0,33594.83,13612.83,724.19,769975.1
4399,4339.84,31.0,15781.58,2877.51,0.0,551405.41
4400,370.19,26.0,5897387.9,1605.36,0.0,794257.96
4401,7473.53,74.0,8547.6,0.0,0.0,617275.8
4402,6519.42,25.0,83551.53,0.0,0.0,791599.78
4403,2368.13,23.0,1224419.66,1753.48,518852.89,766651.15
4404,5715.69,24.0,55959.67,2271.94,27736.55,1364745.93
4405,729.9,43.0,4779.83,9248.71,0.0,708963.95
4406,1700.66,123.0,16503.43,21067.45,5656.82,848794.57
4407,3324.87,154.0,39382.21,11831.96,0.0,1521159.32
4408,1331.69,208.0,214402.53,8184.57,12840.08,254786.2
4409,5085.89,179.0,635698.0,9606.31,17836.65,102140.19
4411,5590.45,174.0,140618.42,20849.58,11.99,223508.21
4412,3962.95,157.0,174413.0,12323.79,2631.51,95415.66
4413,4436.37,136.0,124989.87,17234.28,0.0,822002.42
4414,11017.15,86.0,300135.44,7765.61,7536.45,2758223.45
4415,9682.48,123.0,360732.29,5548.83,47285.24,1307773.33
4416,4312.26,77.0,45256.47,13571.27,0.0,1112819.41
4417,2973.43,71.0,163998.22,15045.57,2468.97,657149.78
4418,389.84,86.0,360315.35,12248.44,0.0,1456660.57
4419,4175.76,24.0,1673623.03,5355.02,374.49,291913.97
4420,1890.52,157.0,194671.71,17502.71,20402.34,954277.67
4421,6493.83,85.0,153226.95,12645.59,2412.25,124112.28
4422,17.21,107.0,135286.25,13367.88,0.0,440953.03
4423,3593.21,61.0,246958.16,3744.8,0.0,793263.21
4424,1496.67,48.0,109259.49,4366.06,25106.11,858239.59
4425,515.59,40.0,2641701.38,16672.63,55726.31,392504.48
4426,4379.6,89.0,926834.52,7509.08,59996.03,857646.14
4427,10969.27,76.0,2896.53,4436.31,8938.38,926907.75
4428,2688.49,131.0,155377.42,1639.97,1261.94,464133.41
4429,4048.76,111.0,84408.94,1686.58,0.0,1266873.54
4430,2912.23,143.0,28901.6,2006.46,0.0,1458488.1
4431,809.58,121.0,27564.32,5553.86,0.0,889171.49
4432,4753.83,185.0,18040.82,6380.39,11880.95,229113.06
4433,9436.51,68.0,1678847.18,9496.82,0.0,1337651.3
4434,2827.74,48.0,94924.64,3461.79,0.0,1659983.94
4435,5383.36,33.0,57999.01,5571.15,71720.65,1191564.47
4436,8400.66,35.0,84773.76,6427.68,0.0,336577.16
4437,3136.48,25.0,531678.15,5371.19,78117.14,967377.42
4438,5577.26,19.0,129593.67,11079.81,4515.93,2968792.47
4439,2726.12,46.0,60470.76,7849.16,0.0,1207956.28
4440,7173.38,135.0,65271.71,5318.94,0.0,1318446.89
4441,129.11,149.0,14431.53,13227.28,0.0,730859.31
4442,4638.02,294.0,102166.0,10499.33,66.95,230101.92
4443,4863.27,199.0,6215.18,12167.55,32.97,33642.07
4444,367.56,217.0,7288.63,10407.84,61.95,161583.53
4445,5154.3,146.0,7922.8,7843.89,6.99,313311.19
4446,422.55,22.0,123020.49,4203.81,0.0,2486762.77
4447,26175.36,21.0,410786.02,11026.85,42739.65,7961955.27
4448,77.05,66.0,371743.78,14112.68,19375.37,3224383.24
4449,4462.67,13.0,2258305.63,5666.35,0.0,321629.5
4450,4182.23,95.0,48751.25,14595.79,0.0,245819.83
4451,4359.37,35.0,8776.4,2538.15,872.49,1271781.89
4452,1871.65,20.0,509959.12,624.29,0.0,510751.32
4453,4423.74,10.0,1780369.19,7364.15,0.0,850181.45
4454,6898.76,43.0,189777.2,13533.44,46360.13,1092927.72
4455,2799.6,135.0,104718.27,7245.22,0.0,1158919.02
4456,8400.17,58.0,121994.19,3363.67,0.0,679237.98
4457,3282.63,50.0,137554.7,7972.98,9721.23,1009993.84
4458,4828.06,46.0,37018.03,9337.1,0.0,366619.54
4459,2831.8,50.0,58553.95,0.0,30623.19,513156.38
4460,5134.69,18.0,730743.49,16632.68,42419.47,570339.39
4461,18291.69,33.0,218385.17,3953.03,0.0,3897007.57
4463,4677.96,304.0,34652.61,8135.8,10.99,98119.38
4464,4783.18,382.0,18594.96,9508.28,2699.01,1753533.47
4465,2020.17,194.0,7348.95,8441.01,11427.08,440503.48
4466,1658.55,10.0,3096562.77,14447.38,0.0,1646684.11
4467,11957.11,31.0,600636.35,18185.46,1218.19,4218783.25
4468,3397.87,98.0,76097.64,18666.17,20622.19,2437275.75
4469,3851.73,26.0,3263505.97,16340.52,0.0,2581918.86
4470,4542.26,8.0,497968.28,34129.65,2078.4,406130.17
4471,446.48,21.0,4503460.96,31087.92,60.89,58829.4
4472,6659.28,142.0,97038.14,12713.54,0.0,1006971.57
4473,2228.07,88.0,38556.76,15098.1,0.0,1532350.71
4474,905.45,89.0,65378.65,11352.92,0.0,608484.73
4475,417.13,73.0,94544.54,19872.95,0.0,529351.71
4476,56.93,42.0,167517.94,18170.94,0.0,775582.65
4477,5673.07,73.0,255808.71,16659.24,0.0,736334.32
4478,535.72,118.0,125450.67,16167.52,6637.09,847185.18
4479,5882.78,103.0,17544.15,2019.85,20926.78,1220657.59
4480,662.07,16.0,253738.92,2742.6,0.0,1748230.91
4481,4000.93,16.0,40715.72,4696.28,0.0,822711.72
4482,5059.51,143.0,95673.06,7661.66,0.0,1250875.33
4483,2016.66,105.0,104711.19,1044.08,0.0,281939.36
4484,7874.06,86.0,31359.09,12900.16,0.0,1731666.07
4485,7736.53,64.0,8758.4,5879.18,0.0,1331592.64
4486,4299.07,80.0,148441.43,13156.69,0.0,1799801.18
4487,5612.8,120.0,6720.93,13053.64,0.0,1612927.21
4488,10191.17,41.0,661624.55,14979.81,16875.16,1465866.93
4489,5921.52,7.0,728484.12,13278.78,59.03,2448964.5
4490,1783.4,28.0,57668.59,9220.57,0.0,797183.17
4491,5226.56,160.0,3126.68,17083.85,15.99,329649.75
4492,5586.69,212.0,5893.41,13443.89,6.0,585877.49
4493,1747.49,243.0,425291.52,8432.63,23717.67,1397125.79
4494,3417.94,155.0,23457.32,9558.71,27920.39,929745.31
4495,1007.51,84.0,671489.67,9738.76,20821.47,1160188.83
4496,1695.63,17.0,3331281.22,11825.11,239423.05,241813.85
4497,3611.22,42.0,2273361.65,20573.24,8445.0,2810235.61
4498,9209.51,68.0,11086.14,13826.77,3308.91,1193629.45
4499,5025.87,30.0,5642945.65,11708.22,8446.87,468349.22
4500,6748.45,88.0,961158.96,13853.28,5572.9,489350.95
4501,1979.79,110.0,115370.08,14366.86,0.0,270687.58
4502,5801.35,66.0,146175.64,12220.58,0.0,524098.55
4503,3759.39,99.0,60480.62,13659.24,1.0,319250.81
4504,4545.43,54.0,84180.36,16001.01,2414.39,340576.85
4505,5054.53,82.0,105541.34,15086.41,4115.35,243551.1
4506,8301.7,28.0,640000.16,6655.41,0.0,2063427.86
4507,377.91,102.0,60370.45,11397.57,61715.05,560794.92
4508,5039.28,62.0,480497.56,17185.61,2749.89,1763736.67
4509,8742.04,67.0,29319.85,6833.64,15245.94,1074073.69
4510,7814.63,65.0,234100.96,2126.17,0.0,2689277.41
4511,129.75,133.0,60207.67,6812.82,0.0,635805.48
4512,4651.3,77.0,54660.29,8014.63,1.0,1280006.34
4513,6364.42,135.0,104442.87,9743.08,0.0,892558.29
4514,569.69,112.0,11653.04,8603.74,0.0,847603.49
4515,7813.9,59.0,2935.99,18425.5,0.0,2550092.07
4516,1545.21,67.0,21762.28,12366.07,0.0,1117818.62
4517,2910.56,11.0,715822.13,17409.34,0.0,735093.11
4518,4777.66,39.0,3044862.89,8823.1,0.0,1604734.12
4519,583.25,137.0,30222.36,12994.8,0.0,1556211.64
4520,10703.4,77.0,64295.57,12166.98,6400.3,2574925.09
4521,4115.58,217.0,55631.55,16653.21,0.0,1034318.1
4522,4916.74,268.0,40383.65,4812.53,5543.46,1623565.77
4523,360.68,209.0,17756.81,9837.88,1.0,792070.07
4524,4859.2,166.0,159668.25,3125.49,30226.63,867530.47
4525,696.32,152.0,166963.89,10727.38,0.0,633369.03
4526,4964.6,58.0,221168.0,12250.28,4537.47,632702.89
4527,2459.38,29.0,1496680.24,13652.65,255832.64,680584.48
4528,9762.47,67.0,1822123.93,12953.79,33078.0,1442921.67
4529,421.24,257.0,532134.5,15743.26,63171.43,235453.79
4530,6551.75,91.0,42842.63,14595.4,0.0,594428.19
4531,573.7,46.0,151478.94,10136.24,0.0,304685.36
4532,600.31,28.0,4363604.82,13693.5,5727.13,1019290.24
4533,4536.49,29.0,2143951.58,19841.65,82732.12,397843.77
4534,2796.09,206.0,375098.88,11740.76,36198.07,205196.92
4535,2155.17,93.0,75267.85,16136.91,78943.66,52841.58
4536,3474.87,85.0,262241.23,14267.3,0.0,1569890.87
4537,2082.5,101.0,131969.08,17425.77,0.0,1065922.89
4538,3723.56,79.0,41310.47,7607.62,0.0,1349847.27
4539,5028.18,67.0,197860.65,6349.45,0.0,692672.46
4540,390.85,129.0,104852.71,14419.76,0.0,1373472.02
4541,4643.81,58.0,16293.69,10960.99,17593.13,1370096.06
4542,4701.84,96.0,45176.84,15297.53,1910.28,722759.07
4543,3772.94,107.0,102582.65,11138.5,59702.1,534116.87
4544,5097.91,275.0,61604.93,565.51,67987.21,420503.33
4545,1656.64,140.0,152219.7,4619.77,33472.6,2702734.47
4546,4016.92,62.0,270253.76,0.0,0.0,1701264.38
4547,502.47,152.0,20167.8,13822.61,0.0,811211.59
4548,1511.51,102.0,13563.62,19034.6,3344.47,1517709.27
4549,4354.47,180.0,1613.37,12162.31,0.0,885088.74
4550,3897.35,34.0,150294.48,8592.24,4095.75,1001420.97
4551,11200.61,8.0,513393.29,4538.89,26533.04,2673939.49
4552,5380.26,89.0,95356.64,7674.46,0.0,3853431.39
4553,4244.68,115.0,62766.85,9410.64,0.0,1540525.7
4554,4661.58,134.0,55197.9,13531.7,0.0,1449784.37
4555,667.15,80.0,30023.68,13316.6,10251.08,2199523.77
4556,7902.84,97.0,108222.58,14994.21,8334.73,1221348.42
4557,1232.25,134.0,11702.46,13395.82,0.0,474126.05
4558,5932.82,138.0,56746.49,18665.3,0.0,1992461.37
4559,5071.87,220.0,123228.26,22357.97,6832.57,853685.07
4560,6442.36,171.0,73459.91,10844.99,7995.17,1125343.19
4561,4250.21,226.0,48767.66,9918.17,6348.37,692442.23
4562,4819.33,134.0,339649.09,15660.63,2839.14,906534.0
4563,1815.9,40.0,891744.98,9906.54,0.0,1088768.52
4564,7079.84,34.0,704948.19,7698.07,14064.89,314003.72
4565,7655.71,18.0,3056653.32,15572.62,12582.87,1088250.96
4566,6932.43,26.0,161043.73,10834.67,0.0,1105019.1
4567,4230.2,47.0,2381924.92,19296.33,50472.05,505516.93
4568,6709.2,86.0,2048514.22,19977.9,1745.56,1080984.16
4569,4701.91,59.0,203237.5,13473.24,19995.03,371903.41
4570,5445.41,47.0,27706.48,13584.88,0.0,594473.8
4571,4837.47,83.0,266757.73,526.52,42518.89,1974138.42
4572,4011.09,170.0,174891.09,10789.94,16582.68,1723339.43
4573,6173.5,146.0,603.53,6952.11,11465.31,903225.24
4574,5425.68,27.0,256668.62,597.68,0.0,2749403.42
4575,781.37,35.0,89329.2,730.89,3243.01,656652.84
4576,5245.22,59.0,134813.89,2534.05,0.0,2429219.78
4577,2429.94,76.0,146745.65,5428.55,0.0,2021066.24
4578,4371.74,271.0,35906.86,13554.9,0.0,346070.9
4579,11578.71,43.0,241552.19,7411.5,0.0,3267550.45
4580,4447.94,201.0,39414.06,16486.16,15991.56,835984.62
4581,898.61,260.0,11202.05,20039.08,2253.59,1054485.13
4582,4117.7,173.0,87859.64,13164.44,1099.45,1720631.51
4583,5959.76,186.0,22865.44,19617.99,0.0,869298.61
4584,3533.84,243.0,86841.55,12594.85,16742.89,973465.11
4585,1678.65,145.0,41555.52,13683.46,7443.03,647670.44
4586,3556.57,131.0,574169.67,12267.37,8393.91,408881.78
4587,4215.95,112.0,1191841.07,12288.35,0.0,1686513.35
4588,9934.83,49.0,1518861.63,8529.88,1887.22,1284594.05
4589,6572.72,63.0,576119.91,5462.91,185425.43,613815.37
4590,513.28,27.0,923654.25,15469.33,2486.74,562655.95
4591,698.98,17.0,93911.55,12909.55,2267.87,590359.91
4592,7489.17,18.0,3208124.22,7313.52,0.0,861281.19
4593,1608.59,33.0,4641749.86,16988.47,929.76,453765.15
4594,2799.0,66.0,1663319.67,16891.5,212586.44,470405.64
4595,941.05,88.0,651672.84,13588.36,0.0,282015.43
4596,4325.2,80.0,467126.12,13599.11,803.45,1362681.3
4597,13577.94,74.0,869471.76,9153.0,0.0,3969225.09
4598,4774.05,88.0,341604.74,7970.82,22070.81,435922.3
4599,3576.83,125.0,1255017.38,13289.44,0.0,519029.71
4600,4536.39,81.0,378072.75,18564.63,1482.09,438674.57
4601,169.08,79.0,107534.21,18960.44,0.0,927162.44
4602,6011.5,107.0,3060.77,7498.85,770.14,720622.73
4603,372.09,102.0,36620.18,14058.08,25429.79,1908176.67
4604,5883.18,149.0,13928.7,14182.51,0.0,423559.88
4605,3397.2,156.0,46419.44,8321.93,1.0,866353.92
4606,13980.78,26.0,286667.04,3289.64,0.0,4508436.16
4607,8179.84,17.0,32894.57,6690.06,0.0,3382815.97
4608,1382.69,38.0,99063.25,7718.74,0.0,1112878.25
4609,2770.7,44.0,43820.75,5299.14,0.0,1333982.11
4610,6757.65,54.0,145289.19,10275.81,0.0,1840429.92
4611,4755.71,66.0,219887.67,12917.69,0.0,1712274.66
4612,4084.96,68.0,105294.12,5344.12,843.3,1138864.8
4613,5651.49,93.0,45250.14,15277.86,0.0,1888541.51
4614,3642.09,96.0,3158.44,14540.79,0.0,562556.92
4615,9713.76,162.0,494.27,11980.01,0.0,704766.09
4616,2771.58,142.0,4677.48,13481.61,0.0,1181638.69
4617,1651.9,77.0,808.91,13529.91,0.0,2157027.64
4618,3014.29,22.0,939881.62,11462.58,0.0,1691347.87
4619,414.95,265.0,279742.56,16525.28,0.0,1615618.0
4620,342.44,141.0,12068.2,22678.13,0.0,3234713.46
4621,7041.45,156.0,52847.78,18703.34,0.0,4138252.17
4622,3128.66,295.0,302362.51,31374.15,24885.02,168679.67
4623,4661.2,254.0,119218.08,13146.26,2.0,1824722.07
4624,4050.21,87.0,256544.57,8567.42,1885.91,880737.55
4625,5808.17,58.0,565317.37,13642.41,1.0,340006.58
4626,17620.41,98.0,248448.24,10569.15,6402.63,3556301.43
4627,584.66,19.0,217108.99,19821.48,0.0,353056.42
4628,13794.97,30.0,1079146.87,15061.14,5994.51,2493117.65
4629,980.8,49.0,426177.25,9304.26,1197.05,516198.46
4630,483.76,38.0,1081287.08,7080.07,0.0,451415.06
4631,6032.8,58.0,1275330.02,18061.09,0.0,1443842.33
4632,5707.92,75.0,414053.95,11114.12,9166.14,439766.93
4633,5853.5,51.0,707384.06,17034.64,0.0,482022.05
4634,6685.42,46.0,380516.56,18418.08,0.0,890779.36
4635,4261.73,70.0,1169129.91,11506.57,1.0,197510.87
4636,6439.7,99.0,538732.72,19085.01,0.0,2117741.14
4637,3881.42,93.0,8333.38,13803.24,0.0,495355.07
4638,778.45,148.0,36964.27,9844.27,0.0,846473.67
4639,4212.56,110.0,10629.39,8934.49,0.0,766218.25
4640,4550.22,185.0,128692.16,10066.21,28591.93,714603.51
4641,4602.07,165.0,27522.5,12136.2,0.0,681859.37
4642,4465.15,97.0,8730.83,18201.62,0.0,1164848.25
4643,8150.46,158.0,3845.25,10306.62,47355.5,1908590.43
4644,4513.5,205.0,7032.41,14972.05,0.0,2246424.16
